"","mean_passive","rating","num_words_review","id","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","percent_pronoun","type_token","mean_words_sent","num_cap_letters_sent","num_punc_sent"
"6581",0,"5",76,"102720","1","2","1","0","2","0","0","1","1",3,0.454545454545455,0.684931506849315,12.6666666666667,2.5,1.5
"6582",0.333333333333333,"5",42,"461698","0","2","0","0","3","0","1","2","0",3,0.25,0.69047619047619,14,1.33333333333333,1.33333333333333
"6583",0,"5",41,"190738","0","1","0","0","2","0","0","2","0",5,0.375,0.780487804878049,8.2,1,1
"6584",0,"5",31,"777057","0","0","0","1","1","0","0","0","0",1,0.166666666666667,0.903225806451613,6.2,1.6,1.8
"6585",0,"5",11,"548959","0","0","0","0","2","0","1","0","0",2,0,1,5.5,4.5,1.5
"6586",0,"5",24,"499625","0","0","0","0","1","0","0","0","0",1,0.25,0.91304347826087,24,4,7
"6587",0,"0",17,"388017","0","0","0","0","1","0","0","1","1",1,0.25,0.941176470588235,5.66666666666667,1.33333333333333,1.33333333333333
"6588",0,"3",25,"220716","0","0","1","0","2","0","0","2","2",2,0.5,0.92,25,1,4
"6589",0,"5",29,"594219","1","0","0","1","0","0","0","1","1",2,0,0.878787878787879,29,7,8
"6590",0,"0",12,"792350","0","0","0","0","0","0","0","0","0",0,0.2,1,4,4,2
"6591",0,"5",27,"228344","1","1","0","0","2","0","1","1","1",3,0.25,0.863636363636364,27,3,13
"6592",0,"5",18,"732813","0","1","0","0","1","0","1","1","0",2,0.5,0.941176470588235,18,7,3
"6593",0,"5",88,"638705","1","1","0","0","1","0","0","0","0",2,0.384615384615385,0.651685393258427,12.5714285714286,1.71428571428571,2
"6594",0,"5",114,"608875","0","4","0","0","4","1","2","3","1",5,0.307692307692308,0.714285714285714,12.6666666666667,2.11111111111111,2.11111111111111
"6595",0,"5",141,"831105","1","3","0","1","5","0","1","3","1",5,0.4375,0.695035460992908,15.6666666666667,3,3
"6596",0,"4",54,"440419","1","1","0","1","0","0","0","1","2",1,0.375,0.777777777777778,10.8,1.2,1.8
"6597",0,"0",78,"15652","1","3","1","1","3","1","2","3","1",7,0.333333333333333,0.710526315789474,19.5,1.5,2.75
"6598",0,"4",40,"8669","0","0","1","0","0","0","1","0","3",1,0.428571428571429,0.875,10,1,1
"6599",0,"5",43,"795711","1","0","0","0","0","0","0","0","1",1,0.285714285714286,0.883720930232558,8.6,1.6,1.2
"6600",0,"5",103,"57890","1","3","1","1","1","1","1","0","2",4,0.461538461538462,0.745098039215686,14.7142857142857,1.57142857142857,1.57142857142857
"6601",0,"5",15,"869107","0","0","0","0","0","0","0","0","0",0,0,0.933333333333333,7.5,1,1
"6602",0,"5",29,"426568","1","1","1","0","1","0","1","1","1",1,0.4,0.862068965517241,14.5,0,1.5
"6603",0,"2",33,"110225","0","1","1","1","0","1","0","0","2",1,0.5,0.941176470588235,16.5,2.5,4.5
"6604",0,"5",20,"186098","0","1","0","0","1","0","1","1","0",1,0,1,5,1,1.75
"6605",0.333333333333333,"4",42,"52441","0","1","0","0","0","0","0","1","0",1,0.5,0.904761904761905,14,1.33333333333333,3
"6606",0,"2",68,"24756","0","1","1","0","1","0","0","2","1",4,0.428571428571429,0.776119402985075,17,2.25,1.5
"6607",0,"5",29,"252722","1","0","1","0","0","1","0","0","2",1,0.333333333333333,0.96551724137931,14.5,1.5,2
"6608",0,"2",21,"823543","1","1","1","1","1","1","0","0","1",1,0.5,0.904761904761905,10.5,1.5,1
"6609",0,"5",29,"480454","0","0","0","0","0","0","0","0","0",0,0.25,1,9.66666666666667,1,2
"6610",0,"5",58,"835731","1","0","0","0","0","0","0","0","2",0,0.2,0.827586206896552,14.5,1.25,1.5
"6611",0,"1",62,"384137","2","3","2","2","1","1","0","2","2",2,0.5,0.754098360655738,10.3333333333333,5.16666666666667,2
"6612",0.2,"4",54,"750226","1","0","0","0","1","1","0","1","1",2,0.285714285714286,0.851851851851852,10.8,1,1.6
"6613",0,"4",10,"505117","0","1","0","0","1","0","1","1","0",1,0.333333333333333,1,5,1.5,1
"6614",0,"5",106,"848664","0","2","0","0","0","0","0","0","1",0,0.357142857142857,0.722222222222222,11.7777777777778,2.77777777777778,2.44444444444444
"6615",0,"5",54,"707980","0","2","1","0","1","1","0","0","1",1,0.25,0.818181818181818,10.8,3.6,2.2
"6616",0.142857142857143,"0",69,"32556","0","1","0","0","0","0","0","0","0",1,0.363636363636364,0.478260869565217,9.85714285714286,1,1.28571428571429
"6617",0,"4",50,"839906","0","0","0","1","1","0","0","2","1",3,0.25,0.82,8.33333333333333,1.66666666666667,1.16666666666667
"6618",0,"5",47,"381444","1","0","0","0","1","0","0","1","1",2,0.2,0.931818181818182,9.4,1.2,2.4
"6619",0,"5",10,"115525","0","1","0","0","1","1","1","0","0",1,0,1,5,1,1.5
"6620",0.111111111111111,"4",160,"442419","1","2","1","0","1","5","2","2","4",3,0.4375,0.614906832298137,17.7777777777778,1.77777777777778,2.66666666666667
"6621",0,"5",51,"50799","0","2","0","0","1","0","1","2","0",2,0.333333333333333,0.795918367346939,8.5,1.33333333333333,1.5
"6622",0,"5",10,"596863","0","0","0","0","0","0","0","0","0",0,0,1,10,1,2
"6623",0,"5",57,"130106","0","1","0","0","2","0","0","2","0",2,0.285714285714286,0.842105263157895,11.4,2.2,1.4
"6624",0,"5",27,"24795","0","1","1","0","1","1","1","0","1",1,0.25,0.884615384615385,9,1,2
"6625",0,"5",54,"427777","3","1","1","1","1","1","1","1","2",1,0.333333333333333,0.846153846153846,9,1.66666666666667,1.66666666666667
"6626",0,"5",73,"568371","0","2","0","0","1","0","0","1","0",3,0.4,0.726027397260274,12.1666666666667,1.83333333333333,1.33333333333333
"6627",0,"5",51,"355849","0","2","0","3","2","1","2","0","1",2,0.4,0.78,8.5,1.16666666666667,1.16666666666667
"6628",0.166666666666667,"4",99,"574110","0","2","0","0","4","0","1","4","2",5,0.5,0.6875,16.5,1.83333333333333,3
"6629",0,"5",73,"424415","0","1","0","0","0","0","0","0","1",1,0.428571428571429,0.753424657534247,18.25,1,1.25
"6630",0,"5",18,"304469","0","2","0","1","1","0","1","1","0",1,0.333333333333333,1,9,1.5,4.5
"6631",0,"3",21,"767254","0","1","0","0","0","0","0","0","0",0,0.333333333333333,0.85,10.5,1,1
"6632",0.333333333333333,"5",92,"706368","1","1","0","0","2","0","0","4","2",4,0.25,0.692307692307692,15.3333333333333,1.16666666666667,1.5
"6633",0,"5",58,"790144","0","1","0","0","2","0","1","2","0",2,0.4,0.771929824561403,19.3333333333333,3.33333333333333,2.33333333333333
"6634",0,"5",130,"184","0","3","0","0","3","1","1","3","1",3,0.315789473684211,0.6015625,10.8333333333333,1.66666666666667,1.83333333333333
"6635",0,"5",6,"457766","0","0","0","0","0","0","0","0","0",0,0,1,6,1,1
"6636",0,"5",20,"134441","1","1","0","0","1","0","1","0","1",3,0,0.947368421052632,6.66666666666667,2,3
"6637",0,"5",12,"329926","0","1","0","0","0","0","0","0","0",0,0,1,6,0.5,1
"6638",0,"5",32,"29948","0","0","0","0","1","0","0","0","0",1,0.333333333333333,0.878787878787879,8,1,1.25
"6639",0,"5",37,"122597","0","1","0","1","1","0","1","1","0",2,0.333333333333333,0.783783783783784,9.25,1,1.25
"6640",0,"5",29,"564653","0","1","1","0","1","1","1","0","1",1,0.333333333333333,0.827586206896552,14.5,1,1.5
"6641",0,"4",63,"354062","0","2","1","0","2","0","2","2","1",2,0.375,0.873015873015873,12.6,1.4,1.8
"6642",0,"5",17,"735389","0","1","1","0","0","0","0","0","1",0,0.5,0.9375,8.5,1,1
"6643",0,"5",73,"403891","0","1","0","0","1","0","1","1","1",2,0.428571428571429,0.763888888888889,24.3333333333333,1.66666666666667,5.33333333333333
"6644",0.333333333333333,"5",36,"753075","1","0","0","1","1","1","2","0","2",1,0.25,0.942857142857143,12,3,2
"6645",0,"5",74,"143886","0","2","1","1","2","2","0","4","2",3,0.363636363636364,0.753424657534247,10.5714285714286,1.42857142857143,1.85714285714286
"6646",0,"4",45,"313013","0","2","0","0","4","0","0","3","0",6,0.4,0.804347826086957,15,3,2.66666666666667
"6647",0,"5",19,"208035","1","0","0","0","1","0","0","1","1",1,0.2,1,4.75,1,0.75
"6648",0,"5",28,"343851","0","1","0","0","1","0","0","1","0",3,0.166666666666667,0.833333333333333,7,2.25,1.25
"6649",0,"5",74,"72313","1","1","1","2","2","1","3","2","2",3,0.363636363636364,0.802816901408451,10.5714285714286,1.28571428571429,1.57142857142857
"6650",0,"4",119,"505963","0","2","0","0","4","0","0","2","0",7,0.461538461538462,0.675,17,2,2.57142857142857
"6651",0.142857142857143,"5",126,"795383","1","5","1","1","5","1","4","5","2",10,0.222222222222222,0.664,18,1,1.85714285714286
"6652",0,"5",73,"321691","0","3","0","0","3","0","2","2","0",4,0.416666666666667,0.753424657534247,10.4285714285714,2.28571428571429,3
"6653",0,"4",23,"575607","0","0","0","0","0","0","0","0","0",1,0.25,1,11.5,0,4
"6654",0,"5",59,"373767","0","1","0","0","2","0","1","2","1",2,0.3,0.741379310344828,8.42857142857143,2.14285714285714,1.71428571428571
"6655",0,"5",49,"669885","0","1","0","0","4","1","0","3","0",5,0.444444444444444,0.86,9.8,1,1.6
"6656",0,"5",124,"483293","0","3","1","0","7","0","1","5","2",9,0.333333333333333,0.672268907563025,13.7777777777778,2.44444444444444,4
"6657",0.25,"5",48,"651693","0","2","0","1","1","1","0","1","0",1,0.5,0.9,12,1.25,1.5
"6658",0,"5",19,"102375","0","1","0","0","1","0","0","0","0",3,0.25,0.95,6.33333333333333,1,2
"6659",0.125,"5",144,"406335","1","0","0","1","0","0","0","0","1",1,0.428571428571429,0.711267605633803,24,4.16666666666667,4.33333333333333
"6660",0,"2",36,"549255","0","0","0","0","1","2","0","0","1",1,0.4,0.888888888888889,12,1.33333333333333,1.66666666666667
"6661",0,"5",49,"153148","0","0","0","0","0","0","0","0","0",2,0.4,0.84,16.3333333333333,3,5.33333333333333
"6662",0,"5",28,"447368","0","0","0","0","1","0","0","0","0",2,0.5,0.857142857142857,9.33333333333333,1,2
"6663",0.25,"4",58,"406709","0","1","1","0","0","0","0","0","1",1,0.333333333333333,0.847457627118644,14.5,2,3.25
"6664",0,"5",17,"73183","0","0","0","0","1","0","0","0","0",2,0.25,1,5.66666666666667,1.33333333333333,1
"6665",0,"5",18,"739402","0","1","0","0","1","0","1","1","0",1,0.333333333333333,0.888888888888889,18,2,4
"6666",0,"5",43,"821235","0","0","0","1","1","0","0","0","0",3,0.333333333333333,0.767441860465116,10.75,1,1.25
"6667",0,"5",81,"477321","0","2","0","2","2","0","1","1","1",2,0.363636363636364,0.740740740740741,11.5714285714286,1,1.14285714285714
"6668",0,"5",56,"478395","0","0","0","0","0","0","0","0","0",0,0.444444444444444,0.827586206896552,11.2,6.4,4.2
"6669",0,"5",14,"539278","0","0","0","0","0","0","0","0","0",0,0.333333333333333,1,7,0,1.5
"6670",0,"4",44,"706107","1","2","0","0","1","0","1","2","1",2,0.142857142857143,0.857142857142857,8.8,1.4,2.2
"6671",0,"4",31,"620184","0","2","0","0","3","0","1","2","0",3,0.2,0.967741935483871,7.75,1,1.25
"6672",0,"5",44,"209913","0","0","0","0","0","0","0","0","0",1,0.4,0.795454545454545,14.6666666666667,1.33333333333333,2.33333333333333
"6673",0,"4",38,"254855","0","2","0","0","0","1","0","1","1",2,0.5,0.842105263157895,12.6666666666667,2,2.33333333333333
"6674",0.25,"5",66,"90675","0","3","0","0","1","0","1","1","0",4,0.5,0.848484848484849,16.5,1.75,2.25
"6675",0,"5",21,"166813","0","1","0","0","1","1","1","1","0",1,0.2,1,5.25,1,1
"6676",0,"4",38,"662063","0","1","0","1","1","0","1","0","0",1,0.5,0.868421052631579,9.5,1.25,1.75
"6677",0.25,"4",46,"800334","0","0","0","1","0","0","0","1","1",1,0,0.822222222222222,11.5,1,1
"6678",0,"5",28,"223506","0","0","0","0","1","0","0","0","0",2,0.428571428571429,0.964285714285714,7,1.25,1.25
"6679",0,"5",48,"8752","1","0","0","0","1","0","0","1","1",3,0.25,0.875,8,1.33333333333333,2
"6680",0,"0",32,"115155","0","1","0","0","3","0","2","2","0",5,0.5,0.911764705882353,16,2,5.5
"6681",0,"0",86,"403620","0","0","0","0","0","0","0","0","0",1,0.375,0.707317073170732,17.2,1.4,2
"6682",0,"5",60,"315674","0","3","0","0","2","0","1","3","0",3,0.333333333333333,0.689655172413793,15,1.25,1.75
"6683",0.285714285714286,"5",77,"696701","0","1","0","0","1","0","2","1","1",3,0.363636363636364,0.753246753246753,11,1.57142857142857,1.71428571428571
"6684",0.142857142857143,"5",112,"223674","0","3","0","0","6","0","2","4","0",9,0.416666666666667,0.732142857142857,16,1.28571428571429,1.57142857142857
"6685",0,"5",132,"305409","0","3","1","1","2","1","1","3","2",6,0.4,0.661417322834646,22,1.33333333333333,3.83333333333333
"6686",0,"5",9,"571539","0","0","0","0","0","0","0","0","0",0,0.5,1,9,1,3
"6687",0,"5",114,"708027","1","5","2","1","6","2","3","5","1",6,0.4,0.663716814159292,14.25,2.25,2.5
"6688",0,"5",90,"411306","0","3","0","0","2","0","0","2","0",6,0.363636363636364,0.688888888888889,12.8571428571429,1.57142857142857,1
"6689",0,"5",38,"864610","0","3","0","0","2","0","1","0","0",5,0.5,0.794871794871795,12.6666666666667,1.66666666666667,2
"6690",0,"5",24,"63073","0","0","0","0","2","0","1","0","0",3,0.4,0.875,8,1,2
"6691",0,"0",35,"326208","0","1","0","0","0","0","0","0","1",1,0.4,0.823529411764706,11.6666666666667,2.66666666666667,3.66666666666667
"6692",0.25,"5",91,"863141","0","0","0","0","0","1","0","0","1",1,0.466666666666667,0.681818181818182,11.375,1.125,1.875
"6693",0,"5",16,"696009","0","0","0","0","2","0","0","1","0",2,0.333333333333333,0.875,8,0.5,1.5
"6694",0,"4",32,"122397","0","1","0","0","1","0","0","1","0",1,0.2,0.8125,8,2.25,1.25
"6695",0,"5",11,"493793","0","0","0","0","0","0","0","0","0",0,0,0.909090909090909,11,1,1
"6696",0,"5",62,"707941","0","2","1","0","3","0","1","3","2",4,0.357142857142857,0.774193548387097,6.88888888888889,1.55555555555556,1.22222222222222
"6697",0,"5",125,"264155","0","3","0","0","2","1","0","0","1",2,0.428571428571429,0.669354838709677,10.4166666666667,1.33333333333333,1.41666666666667
"6698",0,"0",29,"83424","0","1","0","0","3","0","0","1","0",3,0.333333333333333,0.896551724137931,7.25,1.25,0.75
"6699",0,"5",12,"304510","1","0","0","0","0","0","0","0","1",0,0.333333333333333,1,6,1,1.5
"6700",0,"5",23,"31593","0","1","0","0","0","0","0","0","1",0,0.25,0.91304347826087,7.66666666666667,1,1.33333333333333
"6701",0,"5",20,"12636","0","0","0","0","1","0","0","0","0",2,0.4,0.9,6.66666666666667,1.33333333333333,1
"6702",0.25,"5",28,"169129","1","0","1","1","0","1","1","0","2",0,0.2,0.857142857142857,9.33333333333333,1.33333333333333,2
"6703",0,"5",89,"596905","1","2","1","1","2","1","2","5","1",5,0.4,0.644444444444444,17.8,3.6,3
"6704",0,"5",45,"340417","0","0","0","0","2","0","0","1","0",3,0.2,0.888888888888889,11.25,4,1.25
"6705",0.142857142857143,"5",101,"504561","0","3","0","0","2","0","1","2","2",3,0.272727272727273,0.715686274509804,14.4285714285714,2.42857142857143,3.71428571428571
"6706",0.5,"5",21,"286029","0","0","0","0","1","0","1","1","0",1,0.333333333333333,1,10.5,2,1.5
"6707",0,"5",11,"184450","0","1","0","0","1","0","0","0","0",1,0.333333333333333,1,5.5,1,1
"6708",0,"5",34,"357240","0","1","0","0","0","0","0","0","0",1,0.5,0.787878787878788,11.3333333333333,1,1.33333333333333
"6709",0.25,"5",43,"121934","0","2","0","0","1","0","1","0","1",2,0.333333333333333,0.772727272727273,14.3333333333333,2.66666666666667,3.33333333333333
"6710",0,"5",78,"308183","0","1","0","0","3","2","1","2","2",3,0.454545454545455,0.791666666666667,13,2.5,2.33333333333333
"6711",0,"5",46,"171969","1","0","0","1","0","0","0","0","1",1,0.285714285714286,0.826086956521739,9.2,1,1
"6712",0,"5",43,"659591","0","0","0","1","1","0","1","1","0",2,0.333333333333333,0.906976744186046,7.16666666666667,1.16666666666667,1.83333333333333
"6713",0.333333333333333,"5",33,"549031","0","1","0","0","0","0","0","0","0",1,0.4,0.878787878787879,11,3.33333333333333,1.66666666666667
"6714",0,"5",57,"672816","0","3","0","0","2","0","0","3","1",3,0.416666666666667,0.789473684210526,8.14285714285714,1.14285714285714,1.57142857142857
"6715",0.125,"5",76,"304357","1","3","2","0","4","0","2","1","3",6,0.384615384615385,0.723684210526316,10.8571428571429,1.57142857142857,1.85714285714286
"6716",0,"5",64,"96591","1","3","1","2","3","3","1","3","4",4,0.384615384615385,0.791044776119403,12.8,3,4.4
"6717",0,"1",29,"114192","0","0","1","1","0","2","0","1","3",0,0.5,0.962962962962963,9.66666666666667,1.33333333333333,2.66666666666667
"6718",0,"1",26,"646867","0","0","0","0","0","0","0","0","0",0,0.25,0.961538461538462,8.66666666666667,1,1.33333333333333
"6719",0,"5",42,"814615","0","0","1","0","0","1","0","1","2",0,0.333333333333333,0.904761904761905,10.5,1.75,3
"6720",0,"5",52,"608516","1","0","1","1","1","1","1","1","2",2,0.5,0.769230769230769,26,0,3.5
"6721",0,"5",37,"847513","0","4","0","0","6","0","3","4","1",7,0,0.864864864864865,6.16666666666667,1,1.16666666666667
"6722",0,"5",3,"642983","1","0","0","0","0","0","0","0","1",0,0,1,3,0,0
"6723",0,"4",66,"753681","0","3","1","0","2","1","1","2","1",6,0.4,0.793650793650794,11,1.33333333333333,1.5
"6724",0,"0",9,"61664","0","1","0","0","1","0","1","1","0",2,0,1,4.5,1,1
"6725",0,"5",59,"209901","0","1","0","0","0","0","0","0","0",1,0.363636363636364,0.770491803278688,8.42857142857143,1.14285714285714,2
"6726",0.125,"5",106,"470735","1","3","0","0","2","0","0","3","1",4,0.466666666666667,0.740384615384615,13.25,1.375,1.875
"6727",0,"5",18,"482579","0","0","0","0","0","1","0","0","0",0,0.25,1,6,1.33333333333333,4.33333333333333
"6728",0,"5",46,"61960","0","2","0","0","3","0","1","3","0",5,0.25,0.782608695652174,7.66666666666667,1.16666666666667,1.5
"6729",0,"5",24,"671854","0","1","1","0","1","1","0","0","1",1,0.25,0.869565217391304,8,1,1.66666666666667
"6730",0,"5",49,"159284","0","3","0","0","3","0","2","3","0",4,0.4,0.729166666666667,16.3333333333333,1,3
"6731",0,"5",10,"216397","0","0","0","0","0","0","0","0","0",0,0.5,1,10,0,0
"6732",0,"5",124,"146652","0","2","0","1","4","1","1","2","2",5,0.428571428571429,0.67741935483871,15.5,2.25,2
"6733",0,"4",76,"109786","0","0","0","0","0","0","0","0","0",1,0.285714285714286,0.75,15.2,1.8,2
"6734",0,"5",43,"553412","0","2","0","0","2","1","0","1","1",2,0.307692307692308,0.880952380952381,5.375,1.375,1.5
"6735",0,"5",84,"649625","0","3","1","0","3","1","0","2","1",4,0.444444444444444,0.726190476190476,16.8,1.6,2
"6736",0,"5",43,"332346","0","1","1","0","0","0","0","0","1",1,0.444444444444444,0.86046511627907,8.6,1.6,1.2
"6737",0,"5",59,"77698","0","1","0","0","1","0","0","1","0",2,0.333333333333333,0.796610169491525,9.83333333333333,1.33333333333333,1.16666666666667
"6738",0,"5",43,"444620","0","1","0","0","2","0","0","2","1",3,0,0.80952380952381,7.16666666666667,1,1
"6739",0,"5",74,"653098","2","0","1","0","0","0","0","2","2",1,0.454545454545455,0.708333333333333,12.3333333333333,1,1.66666666666667
"6740",0,"5",71,"78063","0","2","0","0","1","0","1","1","0",2,0.333333333333333,0.738461538461539,8.875,1,1.875
"6741",0,"4",95,"287473","0","2","0","0","4","0","1","3","0",4,0.5,0.659574468085106,13.5714285714286,1.57142857142857,2.28571428571429
"6742",0,"5",53,"397407","0","1","0","0","2","0","1","1","0",3,0.444444444444444,0.764705882352941,10.6,1.2,2.4
"6743",0.2,"0",49,"733714","1","0","0","1","0","1","0","1","1",2,0.375,0.816326530612245,9.8,1.4,1.6
"6744",0,"5",61,"178467","0","2","0","0","1","0","1","3","0",4,0.375,0.816666666666667,15.25,2.25,3.25
"6745",0,"5",60,"427183","0","1","0","0","2","0","0","2","2",2,0.4,0.833333333333333,10,1.66666666666667,1.83333333333333
"6746",0,"4",66,"123217","0","2","1","0","1","0","1","0","1",1,0.375,0.833333333333333,13.2,1.6,2
"6747",0,"5",24,"406931","0","0","0","0","1","0","1","2","0",2,0.5,0.875,12,3.5,2.5
"6748",0,"5",36,"688556","0","2","0","1","2","0","2","1","0",5,0.333333333333333,0.833333333333333,12,1.66666666666667,2.33333333333333
"6749",0,"4",17,"124636","0","1","1","0","2","0","1","2","1",3,0.333333333333333,1,8.5,1,1
"6750",0,"5",21,"526207","0","2","0","0","1","0","2","1","0",1,0.5,0.9,21,3,2
"6751",0,"5",94,"863945","1","0","2","1","1","3","0","0","2",4,0.416666666666667,0.731182795698925,13.4285714285714,1,1.71428571428571
"6752",0,"5",28,"354583","0","1","0","0","1","0","1","1","0",1,0.5,0.785714285714286,28,0,0
"6753",0,"5",37,"483144","0","1","0","0","1","0","0","1","0",1,0.4,0.837837837837838,12.3333333333333,1,1
"6754",0,"5",96,"646200","0","2","1","0","5","0","3","6","1",9,0.4,0.705263157894737,16,1.5,1.83333333333333
"6755",0,"5",35,"831712","0","2","0","0","1","0","0","2","0",3,0.5,0.885714285714286,17.5,1,2.5
"6756",0,"5",29,"193552","0","0","0","0","2","0","0","0","0",2,0.428571428571429,0.862068965517241,7.25,1.75,1.25
"6757",0.333333333333333,"5",27,"201799","0","0","0","0","0","0","0","0","0",0,0,0.888888888888889,9,2.66666666666667,1.66666666666667
"6758",0,"5",34,"47469","0","0","1","0","0","0","0","0","1",2,0.4,0.823529411764706,11.3333333333333,1,1
"6759",0,"4",52,"610166","0","0","0","0","1","0","1","1","0",2,0.142857142857143,0.925925925925926,8.66666666666667,1.16666666666667,2.5
"6760",0.333333333333333,"4",62,"628147","0","1","0","1","0","0","0","1","0",0,0.428571428571429,0.841269841269841,15.5,1.5,3
